Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
4745,MENS,Healthcare,Biotechnology,NASDAQ,70.63,20,9,5,3,2.06,151295060.04505634,76027668.0,0.0046,-96.93,45770,36033,45140,
4746,SSII,Healthcare,Medical Devices,NASDAQ,70.59,20,17,10,22,3.27,662435369.3983817,200131535.0,0.0013,-67.3,64640,46656,61416,0.394
4747,CHTR,Communication Services,Telecom Services,NASDAQ,70.58,20,19,6,27,135.0,17387080664.21843,119277493.0,0.3362,-52.77,2719100,2595976,2828324,-0.017
4748,OKYO,Healthcare,Biotechnology,NASDAQ,70.57,20,19,23,26,1.33,73471336.54879057,52479527.0,0.0013,-58.44,99200,78713,116278,
4749,JRVR,Financial Services,Insurance - Specialty,NASDAQ,70.54,20,19,12,71,3.86,182644170.70484877,46239030.0,0.0442,-46.39,268520,248696,238358,-0.077
4750,AVAV,Industrials,Aerospace & Defense,NASDAQ,70.53,20,20,14,35,156.45,7455905531.623444,50820702.0,0.1121,-62.56,3290250,1877770,1699278,0.057
4751,LE,Consumer Cyclical,Apparel Retail,NASDAQ,70.51,20,28,29,62,10.29,306372873.5989399,29544154.0,0.1259,-48.65,209230,176630,214412,0.027
4752,OLED,Technology,Electronic Components,NASDAQ,70.51,20,19,20,19,76.31,3840988620.3762817,45966835.0,0.0896,-50.25,816140,751480,756748,-0.114
4753,AIV,Real Estate,REIT - Residential,NYSE,70.49,20,25,37,37,2.25,348568569.05086994,145236898.0,0.0191,-71.98,1386120,1235786,1146852,-0.039
4754,IXHL,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,70.48,20,9,10,3,3.8,39004445.92589712,11964554.0,0.0623,-81.29,94710,91823,113284,
4755,FIS,Technology,Information Technology Services,NYSE,70.44,20,19,11,17,36.85,19669023359.618088,515705917.0,0.0382,-46.7,6287930,5634216,5977466,0.291
4756,OFIX,Healthcare,Medical Devices,NASDAQ,70.44,20,17,15,29,8.9,363742201.87060547,40732608.0,0.0659,-47.62,332420,357703,333952,0.038
4757,LUCY,Healthcare,Medical Instruments & Supplies,NASDAQ,70.33,19,9,6,13,0.86,7188678.475266695,8609196.0,0.0682,-61.61,223490,7316230,5775222,0.745
4758,FBIO,Healthcare,Biotechnology,NASDAQ,70.33,19,61,62,75,2.46,84044501.72388029,33350993.0,0.21120001,-45.7,246890,488126,575698,0.14
4759,NEXM,Basic Materials,Other Industrial Metals & Mining,NASDAQ,70.33,19,11,12,7,2.31,82347256.8001957,35648164.0,4.04,-65.28,32200,35760,34026,
4760,BL,Technology,Software - Application,NASDAQ,70.33,19,18,7,16,28.16,1647851426.6730309,58125270.0,0.1508,-52.73,856780,1072020,1020466,0.092
4761,BON,Basic Materials,Specialty Chemicals,NASDAQ,70.29,19,18,18,22,1.13,9022979.21628356,8128810.0,0.0027,-51.71,4620,6270,7044,
4762,WKHS,Consumer Cyclical,Auto Manufacturers,NASDAQ,70.29,19,15,7,4,3.03,32895040.74577689,10928585.0,0.21260001,-79.8,72280,106080,96990,3.749
4763,ETOR,Financial Services,Capital Markets,NASDAQ,70.22,19,14,49,16,28.25,2413647211.8371773,79527090.0,0.0546,-38.96,964540,1380726,1089912,-0.246
4764,AMPG,Technology,Communication Equipment,NASDAQ,70.19,19,54,98,69,3.34,103951850.16608334,30043887.0,0.16239999,-66.96,765320,1978193,2070394,-0.268
4765,GFUZ,Industrials,Specialty Industrial Machinery,NASDAQ,70.18,19,15,43,51,7.84,678880754.0826416,80723040.0,4.0,-47.21,139610,174483,396850,
4766,PTLO,Consumer Cyclical,Restaurants,NASDAQ,70.18,19,33,13,27,3.72,296601404.0854721,72518678.0,0.1451,-45.53,1339750,1368953,1233964,0.056
4767,NIU,Consumer Cyclical,Auto Manufacturers,NASDAQ,70.16,19,11,10,27,2.05,159225256.39592552,78436088.0,0.0421,-63.84,211820,191926,210560,0.147
4768,NEUP,Healthcare,Biotechnology,NASDAQ,70.15,19,18,23,27,3.74,20158975.33308363,5404551.0,0.012,-82.52,22120,40733,204996,
4769,FXHO,Technology,Consumer Electronics,NASDAQ,70.15,19,9,0,3,11.2,63986567.21500397,5193715.0,0.0004,-99.82,98940,198883,160888,
4770,AUST,Basic Materials,Gold,NYSE ARCA,70.14,19,20,23,31,1.14,15746950.823533416,13693001.0,0.0097,-70.92,39210,95803,95718,
4771,HAIN,Consumer Defensive,Packaged Foods,NASDAQ,70.13,19,7,12,6,0.59,55957159.89036214,90253483.0,0.0638,-67.22,4856320,2175730,1565964,-0.133
4772,SHAK,Consumer Cyclical,Restaurants,NYSE,70.1,19,25,8,38,56.65,2571978745.507942,40408149.0,0.1093,-47.28,1323980,1446870,1627784,0.172
4773,MNRO,Consumer Cyclical,Auto Parts,NASDAQ,70.08,19,15,35,43,12.18,399867326.20737076,31264060.0,0.4095,-49.06,833830,1055943,1018886,-0.046
4774,LCTX,Healthcare,Biotechnology,NYSE ARCA,70.03,19,16,30,89,1.07,255436536.22808647,252907464.0,0.1901,-48.8,1178560,961836,990650,-0.613
4775,HYFT,Healthcare,Biotechnology,NASDAQ,70.03,19,23,67,80,1.13,61318418.81541824,46987296.0,0.0168,-62.21,188700,144133,189572,0.498
4776,CRML,Basic Materials,Other Industrial Metals & Mining,NASDAQ,69.98,19,14,94,97,6.48,944494656.5748744,146888753.0,0.3261,-79.84,5483660,7092710,6684154,0.578
4777,PSIX,Industrials,Specialty Industrial Machinery,NASDAQ,69.93,19,14,9,71,40.09,971286113.5780334,23065450.0,0.13939999,-66.51,335700,399020,435582,-0.205
4778,TSSI,Technology,Information Technology Services,NASDAQ,69.92,19,28,55,79,8.35,251996303.71177673,28219070.0,0.15630001,-61.64,934520,968346,869976,-0.201
4779,CALX,Technology,Software - Infrastructure,NYSE,69.92,19,19,14,62,35.44,2218851078.042965,62963989.0,0.1037,-50.24,1026020,845160,1086678,0.213
4780,RMBS,Technology,Semiconductors,NASDAQ,69.89,19,29,91,80,81.41,9432905745.309418,108461603.0,0.0757,-53.24,1961780,1939483,2323524,0.204
4781,WRD,Technology,Software - Application,NASDAQ,69.88,19,20,17,22,5.51,1892962508.25,329210871.0,0.039100002,-56.1,1951800,2424180,2253330,0.822
4782,TNXP,Healthcare,Biotechnology,NASDAQ,69.86,19,17,10,16,11.76,203582652.91722107,17151024.0,0.18110001,-59.71,328330,448123,483280,5.779
4783,OPFI,Financial Services,Credit Services,NYSE,69.85,19,17,23,17,7.03,679961812.6852183,85208247.0,0.0379,-43.53,1002310,1122066,872862,-0.139
4784,CLRB,Healthcare,Biotechnology,NASDAQ,69.8,19,18,13,16,2.35,21834368.939146042,9452108.0,0.0177,-63.96,44490,33676,54704,
4785,OLLI,Consumer Defensive,Discount Stores,NASDAQ,69.75,19,16,13,23,73.23,4369640619.654602,59402403.0,0.15,-47.4,2117880,1652466,1789174,0.091
4786,CSAN,Energy,Oil & Gas Refining & Marketing,NYSE,69.73,19,10,10,36,2.78,2810714756.397138,986215737.0,0.0045,-53.71,3103940,2700356,2013474,0.265
4787,POOL,Industrials,Industrial Distribution,NASDAQ,69.73,19,22,21,21,167.76,6288402616.893051,36340747.0,0.11270001,-50.09,749080,636003,743940,0.022
4788,MGPI,Consumer Defensive,Beverages - Wineries & Distilleries,NASDAQ,69.7,19,19,17,19,14.36,316071766.661293,21414076.0,0.072399996,-49.35,254210,210973,192792,-0.145
4789,BWXT,Industrials,Aerospace & Defense,NYSE,69.68,19,24,72,90,145.66,13754291190.22705,91621980.0,0.040999997,-39.77,917340,1002783,985120,0.18
4790,PLG,Basic Materials,Other Precious Metals & Mining,NYSE ARCA,69.68,19,20,21,33,1.35,186712268.39842987,127885112.0,0.0596,-66.58,1164910,1288370,1097792,
4791,VVV,Consumer Cyclical,Auto & Truck Dealerships,NYSE,69.66,19,34,59,62,27.13,3896227116.1476936,127536079.0,0.115600005,-34.36,2389920,2284796,2128440,0.241
4792,INGN,Healthcare,Medical Devices,NASDAQ,69.65,19,22,31,34,5.13,140918567.95146418,26538337.0,0.056199998,-43.81,289550,268093,245576,0.03
4793,TTAN,Technology,Software - Application,NASDAQ,69.64,19,76,15,12,58.67,5274864965.479668,96467903.0,0.1266,-50.94,5834010,2676796,2156722,0.209
4794,GPI,Consumer Cyclical,Auto & Truck Dealerships,NYSE,69.55,19,14,23,23,262.22,3317597419.768524,11922225.0,0.1462,-44.27,261520,201650,203812,-0.056
4795,WB,Communication Services,Internet Content & Information,NASDAQ,69.51,19,21,21,30,6.5,1628809180.4749947,245672572.0,0.1745,-49.85,1096990,1197850,1022968,0.02
4796,HUIZ,Financial Services,Insurance Brokers,NASDAQ,69.5,19,9,8,11,1.44,15462295.990862846,10106076.0,0.1557,-65.43,51930,3930416,2362124,-0.093
4797,NSLR,Financial Services,Asset Management,NASDAQ,69.46,19,36,86,86,7.96,254407654.33114052,26473222.0,0.0298,-46.86,660380,383660,341154,0.791
4798,AMBO,Consumer Defensive,Education & Training Services,NYSE ARCA,69.46,19,13,26,16,2.14,5978072.7344965935,2860322.0,0.0042,-68.3,1470,19163,15756,-0.135
4799,HFFG,Consumer Defensive,Food Distribution,NASDAQ,69.44,19,28,20,14,1.63,92300672.70405579,55602816.0,0.0039,-54.6,53300,261693,200922,0.028
4800,HTT,Financial Services,Credit Services,NYSE,69.43,19,21,50,19,2.47,388208760.0,155283504.0,0.0047,-51.09,103260,73553,129018,-0.939
4801,RWT,Real Estate,REIT - Mortgage,NYSE,69.41,19,28,33,56,3.89,445924127.6103325,125612432.0,0.0,-44.19,10865780,4553676,3690644,
4802,SSTI,Technology,Software - Application,NASDAQ,69.36,19,18,24,12,5.97,73848863.65755558,13163790.0,0.0342,-53.19,76780,156013,120834,-0.077
4803,LOT,Consumer Cyclical,Auto Manufacturers,NASDAQ,69.35,19,15,21,17,0.99,706466532.89382,648134414.0,0.0057,-56.58,451510,498336,332308,0.068
4804,AS,Consumer Cyclical,Leisure,NYSE,69.34,19,32,47,42,27.13,16331744036.12201,581822024.0,0.0757,-36.55,8028640,7743700,6137480,0.321
4805,PHAR,Healthcare,Biotechnology,NASDAQ,69.32,19,22,27,82,10.6,793422772.7399712,70778124.0,0.0004,-50.33,19680,22826,17956,-0.032
4806,LXEH,Consumer Defensive,Education & Training Services,NASDAQ,69.31,19,14,4,6,1.6,3430833.8568849564,1916667.0,0.0054,-95.12,12010,67056,52552,-0.116
4807,TRON,Consumer Cyclical,Leisure,NASDAQ,69.31,19,17,11,97,1.43,735292176.5797005,474382064.0,0.0354,-69.25,882000,1253033,931042,0.168
4808,CNTY,Consumer Cyclical,Resorts & Casinos,NASDAQ,69.3,19,21,21,27,1.14,32358345.129145145,28137692.0,0.0075,-59.29,44850,42770,57342,0.008
4809,BHR,Real Estate,REIT - Hotel & Motel,NYSE,69.29,19,20,20,32,1.8,127743532.46246552,68679318.0,0.026600001,-43.57,389070,354273,394782,-0.045
4810,AACG,Consumer Defensive,Education & Training Services,NASDAQ,69.25,19,21,53,63,0.83,38023260.673967004,43208251.0,0.00059999997,-67.83,7530,459110,276738,-0.117
4811,MOB,Industrials,Aerospace & Defense,NASDAQ,69.23,19,59,51,85,4.76,61636057.37913799,12867653.0,0.0313,-56.81,152200,147463,123080,0.19
4812,INO,Healthcare,Biotechnology,NASDAQ,69.21,19,18,8,19,1.15,129246897.5,103397518.0,0.2065,-57.72,3132040,4195980,4137486,
4813,RZLV,Technology,Software - Infrastructure,NASDAQ,69.21,19,29,38,39,2.22,913315159.015935,398827587.0,0.1216,-73.73,14417010,17996676,14376674,19.704
4814,NGEN,Healthcare,Biotechnology,NASDAQ,69.17,19,9,11,85,2.13,234936946.9525056,107522633.0,10.43,-66.19,470470,544643,608310,
4815,NIPG,Communication Services,Entertainment,NASDAQ,69.13,19,7,2,10,13.55,107317798.05285645,7478592.0,0.21,-77.07,20980,49453,46952,0.423
4816,XBIO,Healthcare,Biotechnology,NASDAQ,69.13,19,71,55,62,2.19,9138406.123463154,2343181.0,0.009,-84.28,199640,111856,77440,0.12
4817,BIDU,Communication Services,Internet Content & Information,NASDAQ,69.13,19,16,42,62,88.55,31205833672.56633,341420494.0,0.0402,-46.43,2668770,3044486,2691154,-0.042
4818,PRZO,Industrials,Aerospace & Defense,NASDAQ,69.12,18,21,6,25,0.67,22630081.26747608,29162475.0,0.045900002,-64.74,949130,3488416,2565354,1.953
4819,ARKO,Consumer Cyclical,Specialty Retail,NASDAQ,69.12,18,21,88,80,4.35,507079456.7802272,112185721.0,0.0979,-50.31,893650,1170700,929256,0.222
4820,RGTI,Technology,Computer Hardware,NASDAQ,69.11,18,42,77,36,14.79,5096648919.477207,333768747.0,0.17719999,-74.57,16584220,17192503,18925826,1.853
4821,HUYA,Communication Services,Entertainment,NYSE,69.1,18,18,22,82,2.06,465866821.0085249,228366093.0,0.03,-58.22,1241260,1348523,967234,0.11
4822,BKKT,Technology,Software - Infrastructure,NYSE,69.07,18,11,28,17,7.17,368668180.19410706,45069458.0,0.255,-85.6,1016520,1389140,1190230,-0.701
4823,GHG,Consumer Cyclical,Lodging,NYSE,69.06,18,16,15,12,1.05,104025143.90324056,100897325.0,0.0046,-54.47,8450,9620,8146,-0.187
4824,VEEE,Consumer Cyclical,Recreational Vehicles,NASDAQ,69.06,18,22,1,1,8.6,5609481.822900772,584321.0,0.0493,-93.26,9510,76400,2752088,-0.342
4825,NKLR,Utilities,Utilities - Regulated Electric,NASDAQ,69.05,18,56,18,17,4.18,564659654.6334629,110500908.0,0.051,-80.92,295650,269526,358306,
4826,PRT,Energy,Oil & Gas E&P,NYSE,69.05,18,16,11,34,2.09,25183064.42784977,12165732.0,0.007900001,-47.88,31090,27370,29630,-0.546
4827,FICO,Technology,Software - Application,NYSE,69.05,18,19,20,12,991.35,21282093869.021606,21597635.0,0.1,-50.38,477370,341300,344980,0.257
4828,WBUY,Consumer Cyclical,Internet Retail,NASDAQ,69.02,18,8,6,4,0.9,4932993.469320297,5481104.0,0.0212,-81.85,96460,1430770,4574724,
4829,OWLT,Healthcare,Medical Devices,NYSE,69.01,18,18,16,15,4.54,137049666.80207777,29221677.0,0.0287,-73.2,195350,240650,199150,0.299
4830,LIF,Technology,Software - Application,NASDAQ,69.0,18,26,26,15,40.71,3477582173.7858353,81480369.0,0.1279,-63.83,541280,876890,754030,0.378
4831,GRCE,Healthcare,Biotechnology,NASDAQ,68.93,18,17,11,91,2.14,46699765.201842785,21035930.0,0.0848,-58.69,207220,168003,189306,
4832,ORCL,Technology,Software - Infrastructure,NYSE,68.92,18,16,32,20,143.16,432877178363.80005,2880471000.0,0.025999999,-56.55,38398920,27813753,32329396,0.296
4833,IHRT,Communication Services,Broadcasting,NASDAQ,68.86,18,22,84,66,2.55,417930760.9809227,154789168.0,0.0748,-61.13,497870,588020,592804,0.047
4834,CTXR,Healthcare,Biotechnology,NASDAQ,68.86,18,17,10,13,0.56,15949942.358394861,27452570.0,0.20889999,-74.43,195570,734693,625428,
4835,FGNX,Financial Services,Asset Management,NASDAQ,68.85,18,17,4,2,6.45,40816462.046310425,5095688.0,0.0715,-85.92,95030,107843,122936,0.169
4836,GIBO,Communication Services,Internet Content & Information,NASDAQ,68.85,18,15,8,5,32.85,87361774.54467773,2604704.0,0.00090000004,-57.61,36400,13326,10736,
4837,TLN,Utilities,Utilities - Independent Power Producers,NASDAQ,68.85,18,27,80,59,287.6,14984704891.747314,47914259.0,0.056900002,-36.27,758180,830960,771772,1.112
4838,CCLD,Healthcare,Health Information Services,NASDAQ,68.82,18,50,12,89,2.09,87112408.9237349,42493859.0,0.0149,-45.71,278550,409016,339734,0.164
4839,HXHX,Industrials,Integrated Freight & Logistics,NASDAQ,68.75,18,35,18,5,0.38,6933119.792938232,14720000.0,0.0033000002,-79.35,650720,2009000,1222170,-0.065
4840,TOMZ,Industrials,Pollution & Treatment Controls,NASDAQ,68.68,18,16,27,21,1.6,13190974.778826833,8142577.0,0.0044,-53.22,8680,17853,28995,1.179
4841,OSG,Financial Services,Insurance - Specialty,NYSE,68.49,18,13,27,11,4.73,218049199.11431122,45051486.0,0.041300002,-54.43,499480,551553,460908,0.51
4842,KTCC,Technology,Computer Hardware,NASDAQ,68.45,18,79,83,41,2.36,26496619.421372414,10859270.0,0.0053,-46.61,33280,35836,26058,-0.077
4843,NMAD,Industrials,Electrical Equipment & Parts,NASDAQ,68.42,18,44,99,92,3.49,64726704.502506256,18284380.0,0.0573,-58.35,243340,229906,308454,
4844,KRMD,Healthcare,Medical Instruments & Supplies,NASDAQ,68.36,18,18,28,65,3.2,145903214.28296614,46171902.0,0.0234,-51.57,190890,255366,206726,0.182
4845,MLCI,Financial Services,Asset Management,NASDAQ,68.35,18,13,8,17,3.2,35804058.13352203,11188768.0,0.0095,-63.39,16570,35476,26240,-0.576
4846,ADMA,Healthcare,Biotechnology,NASDAQ,68.34,18,18,7,9,8.9,2067378493.8679504,223984680.0,0.1313,-56.5,2360500,2265956,2355962,0.159
4847,BXMT,Real Estate,REIT - Mortgage,NYSE,68.3,18,20,38,56,13.29,2250057004.1442776,168543591.0,0.0871,-35.7,1817780,2139813,2140172,-0.731
4848,UPWK,Communication Services,Internet Content & Information,NASDAQ,68.25,18,16,7,16,8.55,1089157376.1527967,124903365.0,0.23709999,-62.57,2720950,3519246,3397764,-0.017
4849,BRBI,Financial Services,Capital Markets,NASDAQ,68.24,18,11,14,37,11.1,293987966.1934147,26248926.0,1.43,-83.44,710,866,544,-0.066
4850,PTHS,Healthcare,Biotechnology,NYSE ARCA,68.21,18,52,87,71,19.42,83843469.63955498,3828469.0,0.0505,-48.21,47950,46080,68072,
4851,TGLS,Basic Materials,Building Materials,NYSE,68.15,18,22,28,17,36.89,1700052071.5809937,44364616.0,0.0863,-48.68,323280,273576,260320,0.156
4852,BRAG,Consumer Cyclical,Gambling,NASDAQ,68.13,18,16,14,20,1.45,41624962.39685297,31063404.0,9.49,-54.69,38370,27160,28570,-0.122
4853,TIL,Healthcare,Biotechnology,NASDAQ,68.1,18,13,10,10,7.18,50050991.03613567,6781977.0,0.038900003,-72.27,12090,9040,10190,
4854,AIOS,Technology,Information Technology Services,NASDAQ,68.09,18,24,6,2,14.21,41763601.11236572,3240000.0,0.013300001,-84.45,40970,60716,46120,
4855,SNTG,Financial Services,Credit Services,NASDAQ,68.05,18,30,52,29,1.74,4839185.69188416,2805325.0,0.0108,-57.35,3660,18123,197662,-0.359
4856,FISK,Real Estate,REIT - Office,NYSE ARCA,68.05,18,17,24,18,4.3,1204831049.9426222,280193255.0,1.41,-47.3,120,863,576,0.032
4857,EXOZ,Healthcare,Biotechnology,NASDAQ,67.99,18,10,26,12,6.16,58491124.8428669,9281359.0,0.0044,-66.52,7470,5626,6744,
4858,FUBO,Communication Services,Broadcasting,NYSE,67.9,18,11,4,3,10.6,348255305.7445879,30204277.0,0.2282,-81.29,1316150,1488100,1455110,0.38
4859,ITOC,Healthcare,Medical Devices,NASDAQ,67.89,18,14,11,8,0.3,5166150.052845478,17050000.0,0.0113,-73.91,415540,1069533,686648,0.916
4860,GILT,Technology,Communication Equipment,NASDAQ,67.89,18,24,64,95,9.85,761823334.176034,77029657.0,0.0339,-52.94,465950,560933,547278,0.169
4861,FMC,Basic Materials,Agricultural Inputs,NYSE,67.89,18,12,9,20,10.8,1427585916.829752,125226839.0,0.3123,-72.08,3324040,2914180,3389640,-0.175
4862,ARMP,Healthcare,Biotechnology,NYSE ARCA,67.84,18,19,92,98,4.07,200039051.2751398,37181979.0,0.078600004,-75.09,608860,274003,234034,0.157
4863,TV,Communication Services,Telecom Services,NYSE,67.78,18,31,39,75,2.19,1254402860.3172302,527060000.0,1.56,-37.25,1683660,1123270,1034934,-0.03
4864,MPT,Real Estate,REIT - Healthcare Facilities,NYSE,67.77,18,23,38,41,3.39,2173808062.648773,597200000.0,0.3364,-47.6,10031210,9068130,7585524,0.019
4865,SCOR,Technology,Software - Application,NASDAQ,67.76,18,20,63,71,5.16,75314257.53923607,15184326.0,0.0057,-49.31,43520,43456,29832,-0.113
4866,YB,Technology,Software - Application,NASDAQ,67.72,18,21,18,35,12.44,640975588.8787193,46080201.0,0.0008,-50.88,46790,29430,29626,0.356
4867,CELH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,67.71,18,18,13,27,28.25,6887613805.594622,253035047.0,0.1162,-57.67,7448550,11237606,9865964,0.106
4868,SHOE,Consumer Cyclical,Apparel Retail,NASDAQ,67.7,18,25,24,37,12.93,345506289.68698025,27183815.0,0.39490002,-46.35,1666950,990286,919110,-0.072
4869,PACK,Consumer Cyclical,Packaging & Containers,NYSE,67.69,18,38,93,21,3.84,338745245.6392739,85758289.0,0.0596,-50.83,465590,431496,486800,0.14
4870,OWLS,Technology,Software - Infrastructure,NASDAQ,67.69,18,14,8,6,5.43,475233761.28895664,88333411.0,2.52,-93.97,39310,27686,25544,0.008
4871,OTLK,Healthcare,Biotechnology,NASDAQ,67.66,18,94,98,1,0.68,160675392.0246662,243447554.0,0.1437,-73.21,4622400,16574280,16100012,-0.994
4872,GNLX,Healthcare,Biotechnology,NASDAQ,67.62,18,20,33,18,2.34,112660884.58149314,45245335.0,0.0859,-72.58,332540,354913,291682,
4873,SLDP,Consumer Cyclical,Auto Parts,NASDAQ,67.6,18,11,31,83,2.39,577298459.8316832,228181212.0,0.123500004,-73.02,2709470,2830923,3262106,
4874,AIOT,Technology,Software - Application,NASDAQ,67.48,18,18,44,11,3.03,402677754.0,134225918.0,0.1196,-48.47,1088960,2190610,1711346,0.064
4875,PWP,Financial Services,Capital Markets,NASDAQ,67.48,18,22,27,36,12.75,1143430160.3308182,77311032.0,0.1398,-50.82,1321320,1047180,1129872,0.008
4876,RBLX,Communication Services,Electronic Gaming & Multimedia,NYSE,67.48,18,9,10,15,47.43,32504105315.5,714375941.0,0.036199998,-66.6,9555540,11262310,11705718,0.359
4877,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,67.47,17,16,81,61,27.81,1430496516.0525799,48442143.0,0.078200005,-60.55,656200,673106,708862,0.3
4878,INTZ,Technology,Software - Infrastructure,NASDAQ,67.41,17,11,6,15,0.77,20830910.63429129,24506953.0,0.0357,-66.08,108430,237200,287038,-0.224
4879,SPHL,Consumer Cyclical,Residential Construction,NASDAQ,67.38,17,20,21,26,2.33,5225175.980568409,2261981.0,0.0279,-90.72,14830,21916,28762,0.058
4880,PSQL,Technology,Computer Hardware,NASDAQ,67.34,17,39,51,52,7.45,1694103658.2291808,212293691.0,0.05,-69.83,1047770,870783,565050,
4881,SITE,Industrials,Industrial Distribution,NYSE,67.33,17,16,22,66,88.42,4052093286.4774323,43655390.0,0.0797,-47.54,1185500,850333,874480,0.047
4882,GMTL,Basic Materials,Other Precious Metals & Mining,NYSE ARCA,67.33,17,23,70,77,10.55,418666492.44309425,39759402.0,1.98,-52.5,208210,180123,205274,
4883,BTCT,Technology,Computer Hardware,NASDAQ,67.19,17,3,15,8,1.13,24615206.60947895,16976004.0,0.2638,-63.78,3539600,20211750,12228626,0.004
4884,NVNO,Healthcare,Medical Devices,NASDAQ,67.18,17,20,12,7,9.05,7288724.580966949,694826.0,0.012200001,-74.65,38460,26430,24624,
4885,PASG,Healthcare,Biotechnology,NASDAQ,67.17,17,13,17,28,4.86,16089050.0,3217810.0,0.0394,-75.7,32100,20040,27238,
4886,ACM,Industrials,Engineering & Construction,NYSE,67.17,17,12,13,30,62.81,8176083723.149872,128696425.0,0.056399997,-53.65,1471520,2304400,1994328,-0.142
4887,USNA,Consumer Defensive,Packaged Foods,NYSE,67.13,17,12,26,19,14.71,277517549.13788605,18476534.0,0.0591,-52.78,220980,254110,189610,-0.053
4888,VRM,Financial Services,Credit Services,NASDAQ,67.13,17,9,5,9,10.14,52552934.040325165,5234356.0,0.0209,-66.2,126760,50710,33438,-0.042
4889,STG,Consumer Defensive,Education & Training Services,NYSE,67.12,17,14,20,13,2.9,37805736.16722107,12772208.0,0.0049,-66.82,7700,17506,12832,-0.246
4890,SQNS,Technology,Semiconductors,NYSE,67.11,17,11,9,5,2.92,42902206.34635639,15000772.0,0.0166,-73.28,27820,33593,48226,-0.084
4891,CPS,Consumer Cyclical,Auto Parts,NYSE,67.1,17,30,45,75,22.92,428237919.5784149,17769208.0,0.0325,-52.23,265420,226606,197742,0.022
4892,OLN,Basic Materials,Chemicals,NYSE,67.1,17,19,35,84,17.02,1960498914.9617386,113982490.0,0.1176,-44.12,2478010,2650720,2974980,-0.009
4893,MYGN,Healthcare,Diagnostics & Research,NASDAQ,67.07,17,11,22,17,3.86,327121793.1974888,95649645.0,0.0841,-55.06,2109850,1883493,2002502,-0.208
4894,LI,Consumer Cyclical,Auto Manufacturers,NASDAQ,67.06,17,11,12,29,12.03,11541611936.21069,977274473.0,0.0557,-55.61,3232850,2826640,3211792,-0.151
4895,AMSF,Financial Services,Insurance - Specialty,NASDAQ,67.05,17,16,24,25,24.71,459138165.145134,18536058.0,0.0596,-45.09,473470,430770,358822,0.134
4896,GT,Consumer Cyclical,Auto Parts,NASDAQ,67.04,17,23,18,19,5.16,1546016184.7426043,287898737.0,0.1735,-51.41,9769110,9178603,8742822,-0.048
4897,ELME,Real Estate,REIT - Residential,NYSE,67.0,17,14,26,24,1.63,147504082.81404817,88857883.0,0.0277,-90.78,501740,521310,831622,0.017
4898,INTS,Healthcare,Biotechnology,NASDAQ,66.97,17,13,8,15,3.81,13124813.517727375,3264879.0,0.0156,-91.24,10850,29350,28850,
4899,MOGU,Consumer Cyclical,Internet Retail,NYSE,66.95,17,21,22,53,1.88,15384590.800979018,8183293.0,0.0011999999,-65.82,3230,2713,3444,-0.285
4900,NRG,Utilities,Utilities - Independent Power Producers,NYSE,66.86,17,19,29,63,107.38,23850481208.726555,210210483.0,0.0381,-43.47,2678900,2697556,2757736,0.11
4901,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,NYSE,66.85,17,14,9,29,73.0,30152926742.363342,413223602.0,0.053200003,-51.25,4596300,5843173,5735358,-0.002
4902,TVGN,Healthcare,Biotechnology,NASDAQ,66.81,17,5,28,1,7.8,47924935.269384384,6511540.0,0.015700001,-82.13,11240,8426,11392,
4903,CSBR,Healthcare,Biotechnology,NASDAQ,66.78,17,19,32,24,4.95,70984700.57262182,13918569.0,0.0109,-43.36,16420,11336,10832,0.12
4904,SKYA,Technology,Software - Infrastructure,NASDAQ,66.75,17,5,4,7,1.31,59681558.07377982,43247506.0,0.0178,-85.99,346430,402573,284530,16.075
4905,SHMD,Industrials,Specialty Industrial Machinery,NASDAQ,66.71,17,48,92,97,3.32,222941099.6883974,65958903.0,0.060700003,-68.83,450030,664256,619456,-0.375
4906,FLY,Industrials,Aerospace & Defense,NASDAQ,66.59,17,20,39,20,20.28,3537260008.358431,167404645.0,0.1067,-67.38,2327570,2673213,2957858,6.569
4907,GURE,Basic Materials,Chemicals,NASDAQ,66.59,17,12,13,40,3.4,6619388.322951794,1813531.0,0.0032,-71.26,6140,9140,6704,0.476
4908,CGTX,Healthcare,Biotechnology,NASDAQ,66.58,17,19,96,94,1.02,93477150.4588865,95093746.0,0.0892,-54.87,364610,478176,636708,
4909,OCGN,Healthcare,Biotechnology,NASDAQ,66.58,17,56,25,94,1.0,345892602.5519824,339110401.0,0.2914,-63.3,10946040,6095326,5600406,0.084
4910,PRCT,Healthcare,Medical Devices,NASDAQ,66.53,17,15,11,12,19.44,1160005992.951805,56918844.0,0.1302,-51.52,1379120,1345643,1480336,0.193
